"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T04:55:39.4834731Z,1,2019-04-20T04:55:39.4410000Z,"WeatherStation","4C41EB1D","BFCE80C693BD6157",27.5,1010.84326171875,67.699996948242188,17.199993133544922,14,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:55:59.8548661Z,1,2019-04-20T04:55:59.7330000Z,"WeatherStation","4C41EB1D","54E5379D409E25FF",30,1010.824951171875,66.800003051757813,17.199993133544922,12,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:56:20.1052615Z,1,2019-04-20T04:56:20.0280000Z,"WeatherStation","4C41EB1D","0D597257A7EEA6E9",31.700000762939453,1010.855712890625,64.300003051757813,17.199993133544922,12,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:56:40.4216365Z,1,2019-04-20T04:56:40.3150000Z,"WeatherStation","4C41EB1D","A9A1B6E9972CA92C",32.299999237060547,1010.814697265625,62.700000762939453,22.600013732910156,186,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:57:00.7254595Z,1,2019-04-20T04:57:00.6170000Z,"WeatherStation","4C41EB1D","FEA6C81AA8609AA7",31,1010.76904296875,62.400001525878906,22.600013732910156,186,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:57:10.9116620Z,1,2019-04-20T04:57:10.8380000Z,"WeatherStation","4C41EB1D","15F52080BE10F9A8",30.5,1010.854248046875,62.799999237060547,22.600013732910156,188,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:57:21.1148626Z,1,2019-04-20T04:57:21.0680000Z,"WeatherStation","4C41EB1D","133342ADEC1A0BFE",30,1010.804931640625,63.200000762939453,22.600013732910156,185,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:57:31.4170500Z,1,2019-04-20T04:57:31.2880000Z,"WeatherStation","4C41EB1D","BC6CF325002586FF",29.600000381469727,1010.781494140625,63.799999237060547,22.600013732910156,186,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:57:41.5528191Z,1,2019-04-20T04:57:41.5250000Z,"WeatherStation","4C41EB1D","10554CCACCB08B9F",29.299999237060547,1010.78662109375,64.199996948242188,22.600013732910156,186,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:57:51.8700138Z,1,2019-04-20T04:57:51.7450000Z,"WeatherStation","4C41EB1D","7336682CC8D4CC48",29,1010.8193359375,64.699996948242188,22.600013732910156,183,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:58:02.0702035Z,1,2019-04-20T04:58:01.9800000Z,"WeatherStation","4C41EB1D","180EC0A7DCDF3AD8",28.799999237060547,1010.800537109375,65,22.600013732910156,185,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:58:12.6794124Z,1,2019-04-20T04:58:12.5990000Z,"WeatherStation","4C41EB1D","A30A07D954F23C21",28.600000381469727,1010.79443359375,65.199996948242188,22.600013732910156,185,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:58:22.9216059Z,1,2019-04-20T04:58:22.8310000Z,"WeatherStation","4C41EB1D","9149DA55DAD029F1",28.399999618530273,1010.797607421875,65.5,22.600013732910156,187,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:58:33.2028183Z,1,2019-04-20T04:58:33.0900000Z,"WeatherStation","4C41EB1D","C857F1150BFE9E8B",28.200000762939453,1010.7783203125,65.5999984741211,22.600013732910156,186,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:58:43.4140164Z,1,2019-04-20T04:58:43.3900000Z,"WeatherStation","4C41EB1D","C3906CB3813893CB",28,1010.80419921875,65.9000015258789,22.600013732910156,184,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:58:53.7262002Z,1,2019-04-20T04:58:53.6170000Z,"WeatherStation","4C41EB1D","0FD91B73A4D0E114",27.899999618530273,1010.74462890625,66.0999984741211,22.600013732910156,186,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:59:03.9553935Z,1,2019-04-20T04:59:03.8590000Z,"WeatherStation","4C41EB1D","D198985B35025A13",27.799999237060547,1010.748779296875,66.199996948242188,22.600013732910156,187,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:59:14.1526066Z,1,2019-04-20T04:59:14.0710000Z,"WeatherStation","4C41EB1D","6E3473FB652A2680",27.899999618530273,1010.776611328125,66.5,24.400020599365234,189,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:59:24.7897904Z,1,2019-04-20T04:59:24.6900000Z,"WeatherStation","4C41EB1D","19431D9F039740C2",27.799999237060547,1010.855712890625,66.199996948242188,24.400020599365234,188,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:59:34.9999893Z,1,2019-04-20T04:59:34.9130000Z,"WeatherStation","4C41EB1D","48AD3E6F8F727652",27.700000762939453,1010.80859375,66.4000015258789,24.400020599365234,186,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:59:45.2001865Z,1,2019-04-20T04:59:45.1530000Z,"WeatherStation","4C41EB1D","5976F13E120ACBCC",27.600000381469727,1010.7744140625,66.4000015258789,24.400020599365234,188,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T04:59:55.4153837Z,1,2019-04-20T04:59:55.3750000Z,"WeatherStation","4C41EB1D","D49529C6F6F64D72",27.5,1010.7548828125,66.4000015258789,24.400020599365234,188,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T05:00:06.2405911Z,1,2019-04-20T05:00:06.2110000Z,"WeatherStation","4C41EB1D","037EBA8069057121",27.399999618530273,1010.758544921875,66.5999984741211,24.400020599365234,189,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T05:00:16.4697900Z,1,2019-04-20T05:00:16.4350000Z,"WeatherStation","4C41EB1D","458BABAD3C00E348",27.299999237060547,1010.785888671875,66.699996948242188,24.400020599365234,189,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T05:00:26.6959801Z,1,2019-04-20T05:00:26.6620000Z,"WeatherStation","4C41EB1D","7E415FDB38A1B134",27.200000762939453,1010.77685546875,66.800003051757813,24.400020599365234,189,"CWF-MX-001"
